Icon,Título,Descrição,Exclusivo,Tipo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_405.png,Aversão a dias ensolarados,"Sente aversão à luz solar e o humor cai [2,4] em dias ensolarados. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_451.png,Aversão a macacos,"Fica irritado com macacos travessos e perde [2,4] de humor quando há um macaco por perto. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_416.png,Não gosta de equipamentos de couro,"Perde 6 pontos de humor ao equipar itens de couro. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em 100% e os efeitos de melhora de humor diminuem em 60%. (Durante esse período, entra em estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_417.png,Aversão a armas de osso,"Perde [2,4] de humor quando equipado com armas de osso. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em [50,75]% e os efeitos de melhoria de humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_403.png,Aversão ao álcool,"A aversão ao álcool faz com que o humor caia em [2,4] ao beber. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e o ganho de humor diminui em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_275.png,Armas de pedra do amor,"Um entusiasta de armas de pedra que ganha 60 de Humor ao equipá-las. Nos próximos 15 minutos, a taxa de declínio de humor diminui em 70%, e os efeitos de melhora de humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_394.png,Não gosta de carne.,"Comer carne diminui o humor em 6 pontos. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100%, e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, a pessoa entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_434.png,Detesta alpacas e lhamas.,"Acha tudo relacionado a alpacas insuportável e perde 6 pontos de humor quando há uma alpaca ou lhama por perto. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em 100% e os efeitos de melhora de humor diminuem em 60%. (Entra em um estado de melancolia)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_253.png,Adoro frutas e vegetais.,"Um entusiasta de frutas e vegetais que ganha 60 pontos de humor ao consumir frutas ou vegetais. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_278.png,Gosta de armas de bronze,"Gosta de armas de bronze e ganha [20,40] de humor quando equipado com armas de bronze. Nos próximos 15 minutos, a taxa de declínio de humor diminui em [30,50]% e os efeitos de melhoria de humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_400.png,Não gosta de frutas e vegetais.,"Comer frutas ou vegetais diminui o humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100%, e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, a pessoa entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_271.png,armas de osso do amor,"Um entusiasta de armas de osso que ganha 60 de Humor ao equipá-las. Nos próximos 15 minutos, a taxa de declínio de humor diminui em 70%, e os efeitos de melhora de humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_440.png,Não gosta de calor moderado,"Devido à sensibilidade à temperatura, o humor cai 6 pontos em ambientes com calor moderado. Nos 5 minutos seguintes, a taxa de declínio do humor aumenta em 100%, enquanto os efeitos de melhora diminuem em 60%. (Durante esse período, a pessoa entra em estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_299.png,Adoro o calor escaldante.,"Devido a uma preferência especial, ganha 60 de Humor ao sentir o calor escaldante. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_311.png,Adora defecar,"Devido a uma preferência específica, sente-se satisfeito e ganha 60 pontos de humor ao defecar. Nos 15 minutos seguintes, a taxa de declínio do humor diminui em 70%, enquanto os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_265.png,Adoro dançar,"Encontra verdadeira liberdade ao dançar ao ritmo da música e ganha 60 pontos de humor ao dançar. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, enquanto os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_294.png,Gosta de temperaturas agradáveis.,"Ganhos [20,40] Humor ao desfrutar de clima agradável. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_285.png,Amo líderes excepcionais,"Quando o líder for de qualidade roxa ou superior, o bárbaro ganha 60 de Humor. Nos próximos 15 minutos, a taxa de declínio de humor diminui em 70% e os efeitos de melhora de humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_252.png,Gosta de frutas e vegetais,"Gosta de frutas e vegetais e melhora o humor em [20,40]% ao consumi-los. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhora do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_410.png,Não gosta de neve.,"Sente aversão a tudo em dias de neve e seu humor cai 6 pontos quando neva. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100%, e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_248.png,Gosta de carne com molho,"Gosta de carne com molho e melhora o humor em [20,40]% ao consumi-la. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhora do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_430.png,Não gosta de viver em comunidade.,"Odeia lugares lotados. Seu humor cai 6 pontos quando está em uma tribo com mais de 10 membros. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_307.png,Apaixonado por macacos,"Sempre se diverte com macacos engraçados e ganha 60 de Humor em intervalos fixos quando há um macaco por perto. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_404.png,Não gosta de álcool.,"Extremamente sensível ao cheiro de álcool, o humor cai 6 pontos ao beber. Nos 5 minutos seguintes, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_398.png,Não gosta de tomates,"Comer tomates diminui o humor em 6 pontos. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100%, e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, a pessoa entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_250.png,Gosta de tomates,"Gosta de tomates e melhora o humor em [20,40]% ao consumi-los. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhora do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_260.png,Gosta de chuva,"Gosta particularmente de chuva e melhora o humor em [20,40] quando chove. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_406.png,Não gosta de dias ensolarados.,"Sente aversão à luz solar e seu humor cai 6 pontos em dias ensolarados. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60% (durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_246.png,Gosta de carne,"Gosta de carne e melhora o humor em [20,40]% ao consumi-la. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhora do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_407.png,Aversão à chuva,"Fica irritado em dias chuvosos e o humor cai em [2,4] quando chove. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_444.png,Não gosta do frio.,"Devido à sensibilidade à temperatura, o humor cai 6 pontos em ambientes frios. Nos 5 minutos seguintes, a taxa de declínio do humor aumenta em 100%, enquanto os efeitos de melhora diminuem em 60%. (Durante esse período, a pessoa entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_423.png,Aversão à armadura de bronze,"Perde [2,4] de humor ao equipar armadura de bronze. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em [50,75]% e os efeitos de melhoria de humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_286.png,Gosta de alpacas e lhamas.,"Adora estar perto de alpacas ou lhamas. Ganha [20,40] de humor periodicamente quando há uma alpaca ou lhama por perto. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_413.png,Aversão a banhos,"Sente aversão a banhos e o humor cai em [2,4] ao tomar banho. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_273.png,Equipamento de tecido Love,"Entusiasta de roupas de tecido. Ganha 60 de Humor ao equipar itens de tecido. Nos próximos 15 minutos, a taxa de declínio de humor diminui em 70% e os efeitos de melhora de humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_314.png,Hobbies Aterrorizantes,"O sabor é difícil de descrever, mas irresistível. Estar coberto de fezes aumenta a excitação; o consumo concede 60 pontos de humor e, nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, enquanto os efeitos de melhora aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_446.png,Não gosta de calor escaldante.,"Devido à sensibilidade à temperatura, o humor cai 6 pontos em ambientes de calor intenso. Nos 5 minutos seguintes, a taxa de declínio do humor aumenta em 100%, enquanto os efeitos de melhora diminuem em 60%. (Durante esse período, a pessoa entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_437.png,Aversão ao frio moderado,"Quando em um ambiente levemente frio, perde [2,4] humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhora do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_431.png,Aversão a líderes medíocres,"Este bárbaro sente aversão e perde [2,4] de humor quando liderado por um líder de qualidade Vermelha ou inferior. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em [50,75]% e os efeitos de melhoria de humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_302.png,Gosta de pantera,"Sente-se eufórico quando há uma pantera por perto e ganha [20,40] de humor em um intervalo fixo. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_254.png,Gosta de tabaco,"Gosta do cheiro do tabaco e obtém [20,40] de humor ao fumar. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_427.png,Aversão a acordar,"Sente-se triste ao acordar e perde [2,4] o humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_445.png,Aversão ao calor escaldante,"Em um ambiente de calor escaldante, perde [2,4] humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_392.png,Não gosta de comida básica,"Sente náuseas e perde 6 pontos de humor ao consumir alimentos básicos. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100%, e os efeitos que melhoram o humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_395.png,Aversão a carne com molho,"Comer carne com molho diminui [2,4] o humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_442.png,Não gosta de temperaturas confortáveis.,"Devido à sensibilidade à temperatura, o humor cai 6 pontos quando em um ambiente agradável. Nos 5 minutos seguintes, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, a pessoa entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_291.png,Adoro um frio ameno,"Devido a uma preferência especial, ganha 60 de Humor ao sentir um frio leve. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_293.png,Adoro calor moderado,"Devido a uma preferência especial, ganha 60 de Humor ao sentir um calor leve. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_439.png,Aversão ao calor moderado,"Quando em um ambiente de calor moderado, perde [2,4] humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_309.png,Apaixonado por avestruzes,"Adora avestruzes em particular e ganha 60 de Humor em intervalos fixos quando há uma avestruz por perto. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70% e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_429.png,Aversão à vida comunitária,"Odeia estar em uma tribo com mais de 10 pessoas e o humor cai em [2,4]. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_292.png,Gosta de calor moderado,"Uma resposta fisiológica especial ao calor moderado que proporciona [20,40] humor. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_313.png,Delicioso!,"Sim, este sabor é o melhor - incrivelmente estimulante e totalmente viciante. Estar coberto de fezes aumenta a excitação; o consumo proporciona um aumento de 40 pontos de humor e, durante os próximos 15 minutos, a taxa de declínio do humor diminui em 50%, enquanto os efeitos de melhora do humor aumentam em 100%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_290.png,Gosta de frio moderado,"Uma resposta fisiológica especial ao frio moderado que proporciona [20,40] humor. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_306.png,Gosta de macaco,"Ganhos [20,40] Humor em um intervalo fixo quando há um macaco por perto. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_428.png,Não gosta de acordar,"Sente-se deprimido ao acordar e perde 6 pontos de humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_259.png,Amo dias ensolarados,"Gosta de luz solar e ganha 60 pontos de humor em dias ensolarados. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125% (durante esse período, pode levar a um estado de euforia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_276.png,Gosta de armadura de bronze,"Gosta da segurança da armadura de bronze e ganha [20,40] de humor ao usá-la. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_447.png,Aversão à pantera,"Fica apavorado com panteras e perde [2,4] de humor quando há uma pantera por perto. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhora do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_448.png,Não gosta de panteras,"Sente um medo profundo e perde 6 pontos de humor quando há uma pantera por perto. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_424.png,Não gosta de armadura de bronze,"Perde 6 pontos de humor ao equipar armadura de bronze. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em 100% e os efeitos de melhora de humor diminuem em 60%. (Durante esse período, entra em estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_453.png,Aversão a avestruzes,"Sente aversão a avestruzes e perde [2,4] humor quando vive perto delas. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_409.png,Aversão à neve,"Sente aversão a tudo em dias de neve e o humor cai [2,4] quando neva. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_272.png,Gosta de roupas de tecido,"Gosta da textura do tecido e ganha [20,40] de humor quando equipado com roupas de tecido. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_308.png,Gosta de avestruz,"Sente-se eufórico quando há um avestruz por perto e ganha [20,40] de humor em um intervalo fixo. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_282.png,Gosta de viver em rebanhos,"Gosta de viver em lugares lotados e ganha [20,40] de humor com mais de 10 pessoas na tribo. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_452.png,Não gosta de macacos,"Odeia profundamente macacos e perde 6 pontos de humor quando vive perto deles. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_422.png,Não gosta de armas de pedra.,"Não gosta de armas malfeitas. Seu humor cai em 6 pontos ao equipar armas de pedra. Nos próximos 5 minutos, a taxa de queda de humor aumenta em 100% e a de ganho de humor diminui em 60%. (Durante esse período, entra em estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_279.png,Adoro armas de bronze,"Um entusiasta de armas de bronze que ganha 60 de Humor ao equipá-las. Nos próximos 15 minutos, a taxa de declínio de humor diminui em 70%, e os efeitos de melhora de humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_245.png,Adoro comida básica,"Sente satisfação e ganha 60 pontos de humor ao consumir alimentos básicos. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_264.png,Gosta de dançar,"Parece esquecer os problemas e os ganhos [20,40] Humor ao dançar. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_433.png,Aversão a alpacas e lhamas,"Sente aversão a alpacas e lhamas e perde [2,4] de humor quando há uma alpaca ou lhama por perto. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_449.png,Aversão a papagaios,"Fica irritado com papagaios irritantes e perde [2,4] de humor quando há um papagaio por perto. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_256.png,Gosta de beber,"Gosta de álcool e obtém [20,40] de humor ao beber. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_421.png,Aversão a armas de pedra,"Não gosta de armas malfeitas. O humor cai em [2,4] quando equipado com armas de pedra. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e o ganho de humor diminui em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_251.png,Adoro tomates,"Um entusiasta de tomates que ganha 60 de humor ao consumir tomates. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, entra em estado de euforia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_399.png,Aversão a frutas e vegetais,"Comer frutas ou vegetais diminui [2,4] o humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_301.png,Amo líderes lendários,"Quando o líder é de qualidade vermelha, o bárbaro ganha 60 de Humor. Nos próximos 15 minutos, a taxa de declínio de humor diminui em 70% e os efeitos de melhoria de humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_255.png,Amo tabaco,"Um entusiasta do tabaco que obtém um aumento de 60 pontos de humor ao fumar. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, enquanto os efeitos de melhora do humor aumentam em 125%. (Durante esse período, entra em estado de euforia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_277.png,Amo armadura de bronze,"Apaixonado por armaduras de bronze, ganha 60 de Humor ao equipá-las. Nos próximos 15 minutos, a taxa de declínio de humor diminui em 70%, e os efeitos de melhora de humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_284.png,Gosta de líderes excepcionais,"Quando o líder é de qualidade roxa ou superior, o bárbaro ganha [20,40] de Humor. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_418.png,Não gosta de armas de osso.,"Perde 6 pontos de humor ao equipar armas de osso. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em 100% e os efeitos de melhora de humor diminuem em 60%. (Durante esse período, entra em estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_412.png,Não gosta de dançar,"Odeia dançar devido à falta de coordenação motora e perde 6 pontos de humor ao dançar. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100%, e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em estado de melancolia).",Nenhum,Preferências
